player_id,player_name,is_captain,gender,birth_date,team_id,team_name,on_loan,position,position_key,height,height_unit,weight,weight_unit,nationality,rating,goals,assists,market_value,contract_end,injury,injury_expected_return,goal_assist_total,goal_assist_ratio,performance_score
431151,Mohammed Muntari,False,male,1993-12-20 00:00:00+00:00,101897,Al-Gharafa,False,Striker,striker,194,cm,86,kg,Qatar,3.625,0.0,1.0,,,,,1.0,0.0,2.0125
613792,Akram Afif,False,male,1996-11-18 00:00:00+00:00,101895,Al-Sadd,False,Left Winger,leftwinger,177,cm,70,kg,Qatar,7.199999999999999,19.0,20.0,,,,,39.0,0.95,13.3
615414,Assim Madibo,False,male,1996-10-22 00:00:00+00:00,203826,Al-Duhail SC,False,Defensive Midfielder,centerdefensivemidfielder,168,cm,72,kg,Qatar,5.870833333333334,0.0,0.0,,,,,0.0,,2.935416666666667
644014,Sultan Al Brake,False,male,1996-04-07 00:00:00+00:00,203826,Al-Duhail SC,True,Left Back,leftback,175,cm,60,kg,Qatar,5.59047619047619,1.0,3.0,,,,,4.0,0.3333333333333333,3.695238095238095
644017,Almoez Ali,False,male,1996-08-19 00:00:00+00:00,203826,Al-Duhail SC,False,Striker,striker,180,cm,72,kg,Qatar,4.153333333333333,1.0,1.0,,,,,2.0,1.0,2.5766666666666667
734637,Pedro Miguel,False,male,1990-08-06 00:00:00+00:00,101895,Al-Sadd,False,Center Back,centerback,182,cm,85,kg,Qatar,5.8175,3.0,4.0,,,,,7.0,0.75,4.60875
898424,Ahmed Fathy,False,male,1993-01-25 00:00:00+00:00,101899,Al-Arabi,False,Defensive Midfielder,centerdefensivemidfielder,171,cm,67,kg,Qatar,5.9393939393939394,0.0,1.0,,,,,1.0,0.0,3.16969696969697
922387,Meshaal Barsham,False,male,1998-02-14 00:00:00+00:00,101895,Al-Sadd,False,Keeper,keeper_long,180,cm,72,kg,Qatar,4.921276595744681,0.0,0.0,,,,,0.0,,2.4606382978723405
937414,Homam El Amin,False,male,1999-08-25 00:00:00+00:00,203826,Al-Duhail SC,False,Left Back,leftback,188,cm,77,kg,Qatar,4.333333333333333,0.0,0.0,,,,,0.0,,2.1666666666666665
1017520,Carlos Harvey,False,male,2000-02-03 00:00:00+00:00,207242,Minnesota United,False,Center Back,centerback,185,cm,78,kg,Panama,5.2941176470588225,4.0,0.0,,2028-12-31 00:00:00+00:00,,,4.0,,3.8470588235294114
1054138,Tomás Rodríguez,False,male,1999-03-09 00:00:00+00:00,6453,Barcelona SC,False,Striker,striker,183,cm,75,kg,Panama,0.5306122448979592,12.0,0.0,,,,,12.0,,3.8653061224489793
1137803,César Yanis,False,male,1996-01-28 00:00:00+00:00,4055,Cobresal,False,Central Midfielder,centermidfielder,160,cm,58,kg,Panama,5.161538461538462,0.0,8.0,,,,,8.0,0.0,4.180769230769231
1223132,José Córdoba,False,male,2001-06-03 00:00:00+00:00,9850,Norwich City,False,Center Back,centerback,187,cm,79,kg,Panama,5.1755102040816325,2.0,1.0,,2028-06-30 00:00:00+00:00,,,3.0,2.0,3.3877551020408165
1330683,César Samudio,False,male,1994-02-23 00:00:00+00:00,9932,CD Marathon,False,keeper,,189,cm,82,kg,Panama,0.0,0.0,0.0,,,,,0.0,,0.0
1404414,Azarías Londoño,False,male,2001-06-21 00:00:00+00:00,113053,Universidad Catolica,True,Right Winger,rightwinger,185,cm,87,kg,Panama,5.7266666666666675,7.0,10.0,,,,,17.0,0.7,6.963333333333334
1454648,Edgardo Fariña,False,male,2001-10-19 00:00:00+00:00,657508,Nizhny Novgorod,False,Center Back,centerback,194,cm,86,kg,Panama,3.685714285714286,0.0,0.0,,,,,0.0,,1.842857142857143
183088,Alberto Quintero,False,male,1987-12-18 00:00:00+00:00,165476,CD Plaza Amador,False,midfielder,,165,cm,60,kg,Panama,1.5750000000000002,0.0,0.0,,,,,0.0,,0.7875000000000001
206088,Luis Mejía,False,male,1991-03-16 00:00:00+00:00,8304,Nacional,False,Keeper,keeper_long,193,cm,80,kg,Panama,0.9066666666666666,0.0,0.0,,,,,0.0,,0.4533333333333333
308131,Aníbal Godoy,False,male,1990-02-10 00:00:00+00:00,1701119,San Diego FC,False,Central Midfielder,centermidfielder,183,cm,82,kg,Panama,6.022222222222222,0.0,1.0,,2026-12-31 00:00:00+00:00,,,1.0,0.0,3.2111111111111112
312159,Cecilio Waterman,False,male,1991-04-13 00:00:00+00:00,4054,Universidad de Concepcion,False,Striker,striker,181,cm,81,kg,Panama,5.62,11.0,2.0,,,,,13.0,5.5,6.51
501847,Roderick Miller,False,male,1992-04-03 00:00:00+00:00,4674,Turan Tovuz,False,Center Back,centerback,189,cm,83,kg,Panama,2.4,0.0,0.0,,,,,0.0,,1.2
503710,Éric Davis,False,male,1991-03-31 00:00:00+00:00,165476,CD Plaza Amador,False,Left Wing-Back,left_wing_back,180,cm,81,kg,Panama,3.6357142857142852,1.0,2.0,,,,,3.0,0.5,2.5178571428571423
526710,Yoel Bárcenas,False,male,1993-10-23 00:00:00+00:00,1170234,Mazatlan FC,False,Central Midfielder,centermidfielder,175,cm,72,kg,Panama,6.385714285714287,4.0,1.0,,,,,5.0,4.0,4.592857142857143
531913,Orlando Mosquera,False,male,1994-12-25 00:00:00+00:00,582749,Al-Fayha,False,Keeper,keeper_long,191,cm,84,kg,Panama,6.514893617021277,0.0,0.0,,2028-06-30 00:00:00+00:00,,,0.0,,3.2574468085106383
574077,Ismael Díaz,False,male,1997-05-12 00:00:00+00:00,1841,Leon,False,Left Winger,leftwinger,182,cm,81,kg,Panama,6.1090909090909085,11.0,6.0,,2028-06-30 00:00:00+00:00,,,17.0,1.8333333333333333,7.554545454545454
643635,Amir Murillo,False,male,1996-02-11 00:00:00+00:00,10188,Beşiktaş,False,Right Back,rightback,183,cm,78,kg,Panama,5.467796610169492,4.0,5.0,,2028-06-30 00:00:00+00:00,,,9.0,0.8,4.933898305084746
643638,Fidel Escobar,False,male,1995-01-09 00:00:00+00:00,6607,Deportivo Saprissa,False,Center Back,centerback,181,cm,92,kg,Panama,1.5216216216216216,1.0,0.0,,,,,1.0,,1.0608108108108107
643682,Adalberto Carrasquilla,False,male,1998-11-28 00:00:00+00:00,1946,Pumas,False,Central Midfielder,centermidfielder,170,cm,78,kg,Panama,6.650943396226415,5.0,7.0,,2027-12-31 00:00:00+00:00,,,12.0,0.7142857142857143,6.225471698113208
688448,Jiovany Ramos,False,male,1997-01-26 00:00:00+00:00,657277,Academia Puerto Cabello,False,Center Back,centerback,189,cm,82,kg,Panama,2.2288888888888887,4.0,0.0,,,,,4.0,,2.3144444444444443
688449,Andrés Andrade,False,male,1998-10-16 00:00:00+00:00,9977,LASK,False,Center Back,centerback,187,cm,80,kg,Panama,6.244680851063831,1.0,4.0,,2028-06-30 00:00:00+00:00,,,5.0,0.25,4.2223404255319155
727101,Cristian Martínez,False,male,1997-02-06 00:00:00+00:00,6019,Slovan Bratislava,False,Defensive Midfielder,centerdefensivemidfielder,170,cm,72,kg,Panama,6.581818181818181,4.0,1.0,,,,,5.0,4.0,4.6909090909090905
888966,César Blackman,False,male,1998-04-02 00:00:00+00:00,6019,Slovan Bratislava,False,Right Back,rightback,174,cm,69,kg,Panama,5.616666666666666,4.0,6.0,,2028-06-30 00:00:00+00:00,,,10.0,0.6666666666666666,5.208333333333333
924235,Jorge Gutiérrez,False,male,1998-09-01 00:00:00+00:00,176496,Deportivo La Guaira,False,Left Back,leftback,171,cm,68,kg,Panama,1.4857142857142858,0.0,4.0,,,,,4.0,0.0,1.542857142857143
940333,José Luis Rodríguez,False,male,1998-06-19 00:00:00+00:00,649424,FC Juarez,False,Left Winger,leftwinger,180,cm,77,kg,Panama,6.57090909090909,5.0,11.0,,2028-06-30 00:00:00+00:00,,,16.0,0.45454545454545453,6.985454545454545
940334,José Fajardo,False,male,1993-08-18 00:00:00+00:00,113053,Universidad Catolica,False,Striker,striker,181,cm,80,kg,Panama,5.989285714285714,18.0,2.0,,,,,20.0,9.0,8.794642857142856
103468,Johny Placide,False,male,1988-01-29 00:00:00+00:00,7794,SC Bastia,False,Keeper,keeper_long,181,cm,89,kg,Haiti,6.411764705882353,0.0,1.0,,,,,1.0,0.0,3.405882352941177
1079194,Don Deedson Louicius,False,male,2001-02-11 00:00:00+00:00,6399,FC Dallas,False,Left Wing-Back,left_wing_back,178,cm,75,kg,Haiti,3.728571428571428,3.0,1.0,,,,,4.0,3.0,2.9642857142857144
1107287,Carl Sainté,False,male,2002-08-09 00:00:00+00:00,1003209,El Paso Locomotive FC,False,Center Back,centerback,182,cm,76,kg,Haiti,4.225,1.0,0.0,,2026-11-30 00:00:00+00:00,,,1.0,,2.4124999999999996
1181438,Martin Expérience,False,male,1999-03-09 00:00:00+00:00,,,,Left Wing-Back,left_wing_back,178,cm,79,kg,Haiti,5.702857142857143,1.0,1.0,,,,,2.0,1.0,3.3514285714285714
1199382,Josué Casimir,False,male,2001-09-24 00:00:00+00:00,8583,Auxerre,False,Right Midfielder,rightmidfielder,178,cm,71,kg,Haiti,5.788095238095238,1.0,1.0,,2028-06-30 00:00:00+00:00,,,2.0,1.0,3.394047619047619
1200016,Ruben Providence,False,male,2001-07-07 00:00:00+00:00,4116,Almere City FC,False,Left Winger,leftwinger,178,cm,67,kg,Haiti,4.0431372549019615,3.0,3.0,,2027-06-30 00:00:00+00:00,,,6.0,1.0,3.5215686274509808
1209244,Alexandre Pierre,False,male,2001-02-25 00:00:00+00:00,9874,Sochaux,False,Keeper,keeper_long,190,cm,81,kg,Haiti,1.8818181818181818,0.0,0.0,,2028-06-30 00:00:00+00:00,,,0.0,,0.9409090909090909
1242314,Lenny Joseph,False,male,2000-10-12 00:00:00+00:00,8222,Ferencvaros,False,Striker,striker,183,cm,73,kg,Haiti,2.851785714285714,12.0,3.0,,2028-06-30 00:00:00+00:00,,,15.0,4.0,5.625892857142857
1286428,Garven Metusala,False,male,1999-12-31 00:00:00+00:00,614321,Colorado Springs Switchbacks FC,False,Center Back,centerback,186,cm,,,Haiti,4.780487804878049,1.0,1.0,,2026-11-30 00:00:00+00:00,,,2.0,1.0,2.8902439024390243
1329461,Danley Jean Jacques,False,male,2000-05-20 00:00:00+00:00,191716,Philadelphia Union,False,Central Midfielder,centermidfielder,180,cm,73,kg,Haiti,6.532608695652174,4.0,1.0,,2026-12-31 00:00:00+00:00,,,5.0,4.0,4.666304347826087
1356595,Dominique Simon,False,male,2000-07-29 00:00:00+00:00,2406,Pardubice,False,Central Midfielder,centermidfielder,179,cm,68,kg,Haiti,5.2,1.0,1.0,,,,,2.0,1.0,3.1
1394254,Wilguens Paugain,False,male,2001-08-24 00:00:00+00:00,10000,Zulte Waregem,False,Right Wing-Back,right_wing_back,180,cm,76,kg,Haiti,4.177777777777778,1.0,0.0,,2028-06-30 00:00:00+00:00,,,1.0,,2.388888888888889
1447452,Olivier Pierre,False,male,2004-12-30 00:00:00+00:00,911047,Real Hope FA,False,midfielder,,175,cm,75,kg,Haiti,1.0833333333333333,0.0,0.0,,,,,0.0,,0.5416666666666666
1807873,Keeto Thermoncy,False,male,2006-03-29 00:00:00+00:00,4641,Young Boys II,False,defender,,179,cm,75,kg,Haiti,0.0,0.0,0.0,,,,,0.0,,0.0
525445,Duckens Nazon,False,male,1994-04-07 00:00:00+00:00,101614,Esteghlal,False,Striker,striker,181,cm,79,kg,Haiti,4.595833333333333,5.0,1.0,,2028-06-30 00:00:00+00:00,Physical discomfort,,6.0,5.0,3.997916666666667
532700,Ricardo Adé,False,male,1990-05-21 00:00:00+00:00,6721,LDU de Quito,False,Center Back,centerback,190,cm,70,kg,Haiti,6.350877192982456,1.0,0.0,,2027-12-31 00:00:00+00:00,,,1.0,,3.475438596491228
634110,Carlens Arcus,False,male,1996-06-28 00:00:00+00:00,8121,Angers,False,Right Back,rightback,180,cm,75,kg,Haiti,6.1274999999999995,0.0,5.0,,2027-06-30 00:00:00+00:00,,,5.0,0.0,4.06375
643482,Derrick Etienne,False,male,1996-11-25 00:00:00+00:00,56453,Toronto FC,False,Striker,striker,178,cm,70,kg,Haiti,3.6864864864864857,2.0,2.0,,2026-12-31 00:00:00+00:00,,,4.0,1.0,2.8432432432432426
649744,Duke Lacroix,False,male,1993-10-14 00:00:00+00:00,614321,Colorado Springs Switchbacks FC,False,Left Back,leftback,175,cm,79,kg,Haiti,4.793103448275862,0.0,4.0,,2026-11-30 00:00:00+00:00,,,4.0,0.0,3.1965517241379313
759569,Yassin Fortuné,False,male,1999-01-30 00:00:00+00:00,4531,Vizela,False,Striker,striker,185,cm,80,kg,Haiti,0.34285714285714286,3.0,0.0,,2027-06-30 00:00:00+00:00,,,3.0,,1.0714285714285714
769166,Jean-Ricner Bellegarde,False,male,1998-06-27 00:00:00+00:00,8602,Wolverhampton Wanderers,False,Central Midfielder,centermidfielder,170,cm,66,kg,Haiti,5.459183673469388,1.0,2.0,,2028-06-30 00:00:00+00:00,,,3.0,0.5,3.429591836734694
769168,Jean-Kévin Duverne,False,male,1997-07-12 00:00:00+00:00,9830,Nantes,False,Center Back,centerback,184,cm,71,kg,Haiti,3.677272727272727,1.0,2.0,,2027-06-30 00:00:00+00:00,,,3.0,0.5,2.538636363636363
822716,Hannes Delcroix,False,male,1999-02-28 00:00:00+00:00,7896,Lugano,False,Center Back,centerback,185,cm,77,kg,Haiti,6.153571428571429,1.0,1.0,,2028-06-30 00:00:00+00:00,,,2.0,1.0,3.5767857142857147
833641,Frantzdy Pierrot,False,male,1995-03-29 00:00:00+00:00,8563,AEK Athens,False,Striker,striker,194,cm,83,kg,Haiti,4.157142857142857,5.0,2.0,,2027-06-30 00:00:00+00:00,,,7.0,2.5,3.978571428571428
887703,Wilson Isidor,False,male,2000-08-27 00:00:00+00:00,8472,Sunderland,False,Striker,striker,180,cm,73,kg,Haiti,4.927083333333333,9.0,1.0,,2028-06-30 00:00:00+00:00,,,10.0,9.0,5.363541666666666
899023,Josué Duverger,False,male,2000-04-27 00:00:00+00:00,0,FC Cosmos Koblenz,False,keeper,,187,cm,76,kg,Haiti,0.4916666666666667,0.0,0.0,,,,,0.0,,0.24583333333333335
1050838,Anass Salah-Eddine,False,male,2002-01-18 00:00:00+00:00,8686,Roma,False,Left Back,leftback,179,cm,71,kg,Morocco,5.092,0.0,1.0,,2028-06-30 00:00:00+00:00,,,1.0,0.0,2.746
1073143,Azzedine Ounahi,False,male,2000-04-19 00:00:00+00:00,7732,Girona,False,Attacking Midfielder,centerattackingmidfielder,182,cm,73,kg,Morocco,6.811904761904761,9.0,4.0,,2030-06-30 00:00:00+00:00,,,13.0,2.25,6.90595238095238
1180288,Ismael Saibari,False,male,2001-01-28 00:00:00+00:00,9823,Bayern München,False,Attacking Midfielder,centerattackingmidfielder,185,cm,77,kg,Morocco,7.306666666666667,28.0,9.0,,2031-06-30 00:00:00+00:00,,,37.0,3.111111111111111,13.853333333333335
1187506,Chadi Riad,False,male,2003-06-17 00:00:00+00:00,9826,Crystal Palace,False,Center Back,centerback,187,cm,79,kg,Morocco,3.839473684210526,1.0,2.0,,2029-06-30 00:00:00+00:00,,,3.0,0.5,2.619736842105263
1242587,Amine Sbaï,False,male,2000-11-05 00:00:00+00:00,8121,Angers,False,Left Winger,leftwinger,175,cm,77,kg,Morocco,4.97027027027027,4.0,1.0,,2027-06-30 00:00:00+00:00,,,5.0,4.0,3.885135135135135
1274060,Neil El Aynaoui,False,male,2001-07-02 00:00:00+00:00,8686,Roma,False,Defensive Midfielder,centerdefensivemidfielder,182,cm,74,kg,Morocco,5.988059701492538,4.0,2.0,,2030-06-30 00:00:00+00:00,,,6.0,2.0,4.594029850746269
1287871,Zakaria El Ouahdi,False,male,2001-12-31 00:00:00+00:00,9987,Genk,False,Right Back,rightback,175,cm,67,kg,Morocco,6.330909090909092,12.0,5.0,,2028-06-30 00:00:00+00:00,,,17.0,2.4,7.765454545454546
1298186,Redouane Halhal,False,male,2003-03-05 00:00:00+00:00,8203,KV Mechelen,False,Center Back,centerback,185,cm,73,kg,Morocco,5.977272727272726,1.0,2.0,,2027-06-30 00:00:00+00:00,,,3.0,0.5,3.6886363636363626
1340895,Bilal El Khannouss,False,male,2004-05-10 00:00:00+00:00,10269,VfB Stuttgart,False,Attacking Midfielder,centerattackingmidfielder,180,cm,70,kg,Morocco,6.431428571428572,11.0,11.0,,2030-06-30 00:00:00+00:00,,,22.0,1.0,8.715714285714286
1368654,Chemsdine Talbi,False,male,2005-05-09 00:00:00+00:00,8472,Sunderland,False,Right Winger,rightwinger,175,cm,67,kg,Morocco,4.070689655172414,4.0,3.0,,2030-06-30 00:00:00+00:00,,,7.0,1.3333333333333333,3.835344827586207
1561552,Ayyoub Bouaddi,False,male,2007-10-02 00:00:00+00:00,8639,Lille,False,Defensive Midfielder,centerdefensivemidfielder,185,cm,74,kg,Morocco,5.575409836065573,1.0,1.0,,2029-06-30 00:00:00+00:00,,,2.0,1.0,3.2877049180327864
1598170,Samir El Mourabet,False,male,2005-10-06 00:00:00+00:00,9848,Strasbourg,False,Defensive Midfielder,centerdefensivemidfielder,187,cm,83,kg,Morocco,5.722222222222223,2.0,2.0,,2030-06-30 00:00:00+00:00,,,4.0,1.0,3.8611111111111116
1603755,Gessime Yassine,False,male,2005-11-22 00:00:00+00:00,9848,Strasbourg,False,Right Winger,rightwinger,172,cm,68,kg,Morocco,5.0245614035087725,5.0,10.0,,2030-06-30 00:00:00+00:00,,,15.0,0.5,6.012280701754387
1680173,Ayoube Amaimouni-Echghouyab,False,male,2004-11-30 00:00:00+00:00,9810,Eintracht Frankfurt,False,Right Winger,rightwinger,179,cm,71,kg,Morocco,5.4799999999999995,11.0,8.0,,2031-06-30 00:00:00+00:00,,,19.0,1.375,7.639999999999999
340020,Yassine Bounou,False,male,1991-04-05 00:00:00+00:00,2529,Al Hilal,False,Keeper,keeper_long,195,cm,77,kg,Morocco,6.659999999999999,0.0,0.0,,2028-06-30 00:00:00+00:00,,,0.0,,3.3299999999999996
573787,Munir,False,male,1989-05-10 00:00:00+00:00,316652,RSB Berkane,False,Keeper,keeper_long,190,cm,88,kg,Morocco,0.9551724137931036,0.0,0.0,,,,,0.0,,0.4775862068965518
593116,Sofyan Amrabat,False,male,1996-08-21 00:00:00+00:00,8695,Fenerbahçe,False,Defensive Midfielder,centerdefensivemidfielder,185,cm,77,kg,Morocco,5.349090909090909,2.0,0.0,,2028-06-30 00:00:00+00:00,,,2.0,,3.2745454545454544
614912,Marwane Saadane,False,male,1992-01-17 00:00:00+00:00,177356,Al Fateh FC,False,Center Back,centerback,185,cm,73,kg,Morocco,6.030434782608697,0.0,2.0,,,,,2.0,0.0,3.415217391304348
696443,Issa Diop,False,male,1997-01-09 00:00:00+00:00,9879,Fulham,False,Center Back,centerback,194,cm,90,kg,Morocco,3.9214285714285713,2.0,0.0,,2027-06-30 00:00:00+00:00,,,2.0,,2.5607142857142855
750027,Brahim Díaz,False,male,1999-08-03 00:00:00+00:00,8633,Real Madrid,False,Right Winger,rightwinger,170,cm,68,kg,Morocco,5.478571428571428,8.0,11.0,,2027-06-30 00:00:00+00:00,,,19.0,0.7272727272727273,7.339285714285714
770881,Achraf Hakimi,False,male,1998-11-04 00:00:00+00:00,9847,Paris Saint-Germain,False,Right Back,rightback,181,cm,65,kg,Morocco,6.8283018867924525,4.0,17.0,,2029-06-30 00:00:00+00:00,,,21.0,0.23529411764705882,8.014150943396228
775539,Noussair Mazraoui,False,male,1997-11-14 00:00:00+00:00,10260,Manchester United,False,Left Back,leftback,183,cm,62,kg,Morocco,5.155555555555556,0.0,3.0,,2028-06-30 00:00:00+00:00,,,3.0,0.0,3.177777777777778
884382,Ayoub El Kaabi,False,male,1993-06-25 00:00:00+00:00,8638,Olympiacos,False,Striker,striker,182,cm,78,kg,Morocco,5.662686567164179,29.0,4.0,,2028-06-30 00:00:00+00:00,,,33.0,7.25,12.33134328358209
885288,Ahmed Tagnaouti,False,male,1996-04-05 00:00:00+00:00,102035,FAR Rabat,False,Keeper,keeper_long,186,cm,70,kg,Morocco,2.1083333333333334,0.0,0.0,,2027-06-30 00:00:00+00:00,,,0.0,,1.0541666666666667
909908,Youssef Belammari,False,male,1998-09-20 00:00:00+00:00,101745,Al Ahly SC,False,Left Back,leftback,183,cm,73,kg,Morocco,3.7622222222222224,0.0,3.0,,2029-06-30 00:00:00+00:00,,,3.0,0.0,2.4811111111111113
988749,Soufiane Rahimi,False,male,1996-06-02 00:00:00+00:00,102117,Al-Ain,False,Striker,striker,180,cm,75,kg,Morocco,5.053846153846153,13.0,7.0,,,,,20.0,1.8571428571428572,7.826923076923077
1054166,Oswin Appollis,False,male,2001-08-25 00:00:00+00:00,7866,Orlando Pirates,False,Left Winger,leftwinger,171,cm,70,kg,South Africa,6.860714285714286,16.0,11.0,,,,,27.0,1.4545454545454546,10.430357142857144
1076668,Iqraam Rayners,False,male,1995-12-19 00:00:00+00:00,4530,Mamelodi Sundowns FC,False,Striker,striker,176,cm,76,kg,South Africa,5.743478260869565,16.0,3.0,,,,,19.0,5.333333333333333,8.271739130434781
1107735,Sphephelo Sithole,False,male,1999-03-03 00:00:00+00:00,188163,Tondela,False,Defensive Midfielder,centerdefensivemidfielder,186,cm,79,kg,South Africa,5.462790697674419,3.0,0.0,,2027-06-30 00:00:00+00:00,,,3.0,,3.6313953488372093
1124424,Thalente Mbatha,False,male,2000-03-06 00:00:00+00:00,7866,Orlando Pirates,False,Defensive Midfielder,centerdefensivemidfielder,180,cm,71,kg,South Africa,5.502127659574469,2.0,1.0,,,,,3.0,2.0,3.5510638297872346
1137059,Evidence Makgopa,False,male,2000-06-05 00:00:00+00:00,7866,Orlando Pirates,False,Striker,striker,188,cm,74,kg,South Africa,5.159183673469388,9.0,5.0,,,,,14.0,1.8,6.279591836734694
1178629,Jayden Adams,False,male,2001-05-05 00:00:00+00:00,,,,Defensive Midfielder,centerdefensivemidfielder,175,cm,68,kg,South Africa,5.476,2.0,1.0,,,,,3.0,2.0,3.5380000000000003
1202481,Bradley Cross,False,male,2001-01-30 00:00:00+00:00,6279,Kaizer Chiefs,False,Left Back,leftback,175,cm,70,kg,South Africa,5.024242424242424,0.0,1.0,,2028-06-30 00:00:00+00:00,,,1.0,0.0,2.7121212121212124
1289611,Tshepang Moremi,False,male,2000-10-02 00:00:00+00:00,7866,Orlando Pirates,False,Left Winger,leftwinger,168,cm,70,kg,South Africa,5.430769230769229,10.0,7.0,,,,,17.0,1.4285714285714286,7.115384615384615
1394951,Thapelo Maseko,False,male,2003-11-11 00:00:00+00:00,4530,Mamelodi Sundowns FC,False,Right Winger,rightwinger,178,cm,74,kg,South Africa,2.8095238095238098,2.0,0.0,,,,,2.0,,2.0047619047619047
1451566,Kamogelo Sebelebele,False,male,2002-07-21 00:00:00+00:00,7866,Orlando Pirates,False,Right Back,rightback,166,cm,55,kg,South Africa,5.702564102564103,6.0,1.0,,,,,7.0,6.0,4.851282051282051
1469826,Olwethu Makhanya,False,male,2004-04-30 00:00:00+00:00,191716,Philadelphia Union,False,Center Back,centerback,185,cm,78,kg,South Africa,6.1189189189189195,2.0,0.0,,2027-12-31 00:00:00+00:00,,,2.0,,3.65945945945946
1471333,Relebohile Mofokeng,False,male,2004-10-23 00:00:00+00:00,7978,Union St.Gilloise,False,Attacking Midfielder,centerattackingmidfielder,161,cm,67,kg,South Africa,6.152083333333334,11.0,8.0,,2030-06-30 00:00:00+00:00,,,19.0,1.375,7.976041666666667
1579341,Thabang Matuludi,False,male,1999-01-14 00:00:00+00:00,149600,Polokwane City,False,Right Back,rightback,189,cm,75,kg,South Africa,4.964102564102565,2.0,0.0,,,,,2.0,,3.0820512820512826
1600334,Ime Okon,False,male,2004-02-20 00:00:00+00:00,9904,Hannover 96,False,Center Back,centerback,187,cm,83,kg,South Africa,6.052777777777778,2.0,0.0,,2029-06-30 00:00:00+00:00,,,2.0,,3.626388888888889
1680659,Samukelo Kabini,False,male,2004-03-15 00:00:00+00:00,9917,Molde,False,Left Back,leftback,188,cm,78,kg,South Africa,4.612820512820513,0.0,3.0,,2028-12-31 00:00:00+00:00,,,3.0,0.0,2.9064102564102567
1680696,Khulumani Ndamane,False,male,2004-02-05 00:00:00+00:00,4530,Mamelodi Sundowns FC,False,Center Back,centerback,183,cm,76,kg,South Africa,5.30377358490566,0.0,2.0,,,,,2.0,0.0,3.05188679245283
1719066,Mbekezeli Mbokazi,False,male,2005-09-19 00:00:00+00:00,6397,Chicago Fire FC,False,Center Back,centerback,177,cm,73,kg,South Africa,5.8759999999999994,2.0,1.0,,2029-12-31 00:00:00+00:00,,,3.0,2.0,3.738
253991,Ronwen Williams,False,male,1992-01-21 00:00:00+00:00,4530,Mamelodi Sundowns FC,False,Keeper,keeper_long,184,cm,79,kg,South Africa,6.784999999999998,0.0,0.0,,2028-06-30 00:00:00+00:00,,,0.0,,3.392499999999999
303609,Themba Zwane,False,male,1989-08-03 00:00:00+00:00,4530,Mamelodi Sundowns FC,False,Attacking Midfielder,centerattackingmidfielder,170,cm,67,kg,South Africa,4.405405405405404,0.0,2.0,,,,,2.0,0.0,2.602702702702702
428006,Ricardo Goss,False,male,1994-04-02 00:00:00+00:00,4530,Mamelodi Sundowns FC,False,Keeper,keeper_long,181,cm,75,kg,South Africa,4.627083333333334,0.0,0.0,,,,,0.0,,2.313541666666667
616179,Aubrey Modiba,False,male,1995-07-22 00:00:00+00:00,4530,Mamelodi Sundowns FC,False,Left Back,leftback,167,cm,73,kg,South Africa,6.43157894736842,1.0,7.0,,,,,8.0,0.14285714285714285,4.91578947368421
716819,Nkosinathi Sibisi,False,male,1995-09-22 00:00:00+00:00,7866,Orlando Pirates,False,Center Back,centerback,177,cm,79,kg,South Africa,4.764583333333333,0.0,0.0,,,,,0.0,,2.3822916666666667
787099,Sipho Chaine,False,male,1996-12-14 00:00:00+00:00,7866,Orlando Pirates,False,Keeper,keeper_long,186,cm,77,kg,South Africa,4.927777777777777,0.0,0.0,,,,,0.0,,2.4638888888888886
848361,Teboho Mokoena,False,male,1997-01-24 00:00:00+00:00,4530,Mamelodi Sundowns FC,False,Defensive Midfielder,centerdefensivemidfielder,176,cm,76,kg,South Africa,6.4,8.0,2.0,,2029-06-30 00:00:00+00:00,,,10.0,4.0,6.0
881500,Lyle Foster,False,male,2000-09-03 00:00:00+00:00,8191,Burnley,False,Striker,striker,185,cm,70,kg,South Africa,5.478260869565218,6.0,6.0,,2028-06-30 00:00:00+00:00,,,12.0,1.0,5.739130434782608
940010,Khuliso Mudau,False,male,1995-04-26 00:00:00+00:00,4530,Mamelodi Sundowns FC,False,Right Back,rightback,181,cm,72,kg,South Africa,6.56530612244898,1.0,2.0,,,,,3.0,0.5,3.98265306122449
1033099,Hicham Boudaoui,False,male,1999-09-23 00:00:00+00:00,9831,Nice,False,Central Midfielder,centermidfielder,173,cm,89,kg,Algeria,5.870588235294118,1.0,3.0,,2027-06-30 00:00:00+00:00,,,4.0,0.3333333333333333,3.835294117647059
1039219,Samir Chergui,False,male,1999-02-06 00:00:00+00:00,6379,Paris FC,False,Right Back,rightback,180,cm,79,kg,Algeria,4.375862068965518,1.0,0.0,,,,,1.0,,2.487931034482759
1074967,Ramiz Zerrouki,False,male,1998-05-26 00:00:00+00:00,10235,Feyenoord,False,Defensive Midfielder,centerdefensivemidfielder,183,cm,74,kg,Algeria,6.248076923076923,3.0,7.0,,2027-06-30 00:00:00+00:00,,,10.0,0.42857142857142855,5.424038461538462
1116034,Oussama Benbot,False,male,1994-10-11 00:00:00+00:00,101628,USM Alger,False,Keeper,keeper_long,188,cm,90,kg,Algeria,3.182142857142857,0.0,0.0,,,,,0.0,,1.5910714285714285
